arm_count,captured_input_identity,complete_stack_policy_version,economic_candidate_id,price_views,raw_adjusted_pair,recommendation_date,recommendation_identity,regime,sector,security_identity,setup,setup_stage,source_count,terminal_decision
1,408e12c046621697cea663cc2152d76624b04bf63ae4cd404d903a0b0bc8262f,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,c0c15cb11d7cb930a5cc35aed8b14ee364fa1392a315c768ac83ddf0891f48eb,RAW,false,2026-07-26,448745ddfe4f9c01e67f7d0bfb30e42f60d89732f81dc987e5ee90d7fb46da56,NEUTRAL,DEFENCE,BEL,MOMENTUM CONTINUATION,BUILDING,3,REJECT
2,02037f07a96a2f6399c6d5efd20a2e09524117f768b6e3bc9ecdf059b0a0d148,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,4ba3211a5e877bdd9522d4a362766cdf9ca5c3350a4c9c9a17de3953b88859b0,ADJUSTED|RAW,true,2026-06-01,bfc373fb0b05ee4e5db3e181ebe43a839fedd319a9bfdf3522cca1dff74577cf,UNKNOWN,UNKNOWN,HDFCBANK,UNKNOWN,INVALID,2,REJECT
2,020ea47dfa1040b6013438f2078c90498d7ea901de74d7bd19bac80013829d8a,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,96b8f786c7b3acc14ce5ca86fbf852dc1739362c2ad30f44bccdb624d9bc6952,ADJUSTED|RAW,true,2026-04-08,d791e2ff2b1eea04db399734b0a0697a15bc79f3fef8420a1c58f87ed26064c9,UNKNOWN,UNKNOWN,PCJEWELLER,MOMENTUM CONTINUATION,ENTRY_READY,3,REJECT
2,02414938e129823934454b8429ded57781ba1dcc7da389bbdc80519b38486c7a,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,80bc11422cb5a3d28503295eecfe716ed01b8448580facb3f94f9238472f5b1f,ADJUSTED|RAW,true,2026-03-09,fe7c7e42989e4fa02b5730a3e905e1f87896be5cb4b129237c73a5e9a2114b8a,UNKNOWN,UNKNOWN,SILVERBEES,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,024c58ef4fb61a29c9860381dbff1d27fa39d59fb8bb531810405d577c5186da,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,e5b6488613710fa72467e9ca5e37a851ab3e691df67f8e8b068794bfef9bd41e,ADJUSTED|RAW,true,2026-02-18,102464a2341ab25e815d6b8a7c8455247e072959079a96ccdadf141c971f319b,UNKNOWN,UNKNOWN,EASEMYTRIP,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,02560a2b823472b67dba02254b7261d78350f7a47658417e86fa37609052a82c,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,66bc542147a2668719bb7e79283affa2ebc7378f59902a4beebd7e6dc359d6c6,ADJUSTED|RAW,true,2026-04-17,d4baa830208ff601d11f859b5916511edd38cab24e2feb4c1d892f6da13aee8a,UNKNOWN,UNKNOWN,JIOFIN,UNKNOWN,INVALID,2,REJECT
2,02bdb26830dd32b0ca6a4011ed5633a3021a675ebf24f047d8feac44a4c6b169,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,415729f3ec8ec5cb9fec73631e483f1e65e85e46d4f08d9c61430416122085aa,ADJUSTED|RAW,true,2026-02-25,bcf05bd63a76fb4787c80291a41311ced85fcbb43ef4e6c0e85df25d743c40ae,UNKNOWN,UNKNOWN,TATAGOLD,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,02da4493ada5849ad47812b66463cc1dd82a4d3669916a73a098c2a4326ce0c7,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,3fce704f0fa86b2473a4bd4c4d1171f18c3aadb9a278f95ab695e60e672471d3,ADJUSTED|RAW,true,2026-05-07,c9c4acec30c401d70b9f9393755c99f9b653f5ecb7d46790b7f480fe12afd3c5,UNKNOWN,UNKNOWN,GMRAIRPORT,UNKNOWN,BUILDING,2,REJECT
2,032ae397aade54741afd7e98d1b88efc77533ae94d55764da84ade4b142e36cc,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,c915c0b5b19e57c31c802d65b8980f504c58e781639ff3b2780a736eb2ea6544,ADJUSTED|RAW,true,2026-06-30,c24ec9d08508d2b9cacede6015053a17b019a30e4060f3d555a445ba69ced566,UNKNOWN,UNKNOWN,HDFCBANK,UNKNOWN,BUILDING,2,REJECT
2,035af68a1a465190d315888037a236a7049b1e0cf2b0b2e6208849bbbaec42ac,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,9819a13fc28c29f6ca55b3193a4373311049e86cdbef66686adba8f0744a93cc,ADJUSTED|RAW,true,2026-07-07,8f87bb3390d2bac968828f3e5f4afe64da75d65d5fc22f0c4d0d4dff360b3057,UNKNOWN,UNKNOWN,HDFCBANK,UNKNOWN,INVALID,2,REJECT
2,03eb6fecc59f5b9aad849d8df7f1d0bf2dfd2326c42256cdaa624f68833f1bd5,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,0e38f286138c2727643325c790cdd6336e473f17e4bd6ee9bdd24a9ab84990b4,ADJUSTED|RAW,true,2026-05-11,31c01b78f5658100859743e815a1f7be0ba4ced93a3bb8d7a05bcc09a284452a,UNKNOWN,UNKNOWN,GTLINFRA,MOMENTUM CONTINUATION,ENTRY_READY,3,REJECT
2,043642b0ad7960795f7b32e6b0894ee862e2365b5b4204395d778e744cd05982,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,86c323f4cb10343bf2c3f9d1a83b32d31881f048c225b9380038f28e98182c92,ADJUSTED|RAW,true,2026-02-03,6c1bbea1af2a9a589ab776d4f944a460a2271c539c4c917f0fb37fc339f6ccf0,UNKNOWN,UNKNOWN,KABRAEXTRU,UNKNOWN,BUILDING,2,REJECT
2,0485be6dc13e9b62254e00f5f69de8878c4d9a9267c806ee4b464f5b17123187,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,6ab0697c9fd71e1951597b51fe3520dfab53bdf70fa4bb2a81cc96105dfabea1,ADJUSTED|RAW,true,2026-07-09,4f5788a5d5d34a824bc3ff65e68508a534c6fa6e742070ea80e59dc22d371dd3,UNKNOWN,UNKNOWN,CUPID,UNKNOWN,BUILDING,2,REJECT
2,0510935d58f5c5f5aec18f2d6b5ae40e4e4051872658df6d9e89404e3f3f143d,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,2a747c18d59d6ee4424dcdc7dbb8b7e011bb7e8c4294741d0993ffb9efba883f,ADJUSTED|RAW,true,2026-03-25,436a13a7f19222efed13528e8dd76b793351feb811d937c6abd1a5e42e9f3650,UNKNOWN,UNKNOWN,JPPOWER,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,05634f5f3961cf532afef51bfed495f69c1dcff693f6f565aa34926cc02effc0,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,f0bbb7cb47f830d5cc2a5e692ddfb8cfd8b3d9a29331a1ad7d20f79983f094dd,ADJUSTED|RAW,true,2026-05-29,6dd8603703ffb238726c86330c603110042119964b09b1bdfc596721605cb433,UNKNOWN,UNKNOWN,FEDERALBNK,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,05fad943f9c6534c7755daeb0be9a3076bd983fa7acd0720b410b621e89cb350,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,0bd32e484cd3bd69d6ff04a74ffa4a041e7733a9d0e52733ac5d4abec42ea77d,ADJUSTED|RAW,true,2026-02-04,57c13aae61bb8bd7b4e7b3ce4f8a463283cf6e47dd40bcc87d5bf67da928de3a,UNKNOWN,UNKNOWN,SILVERIETF,UNKNOWN,BUILDING,2,REJECT
2,064140ac91304beca03752481e68780d9cc84acce1fdac230c9e5a7f8eb397d3,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,65128f76f6c1bc6ad3df1a64a13f6ce13779660f35022e67cadf97ce566be5df,ADJUSTED|RAW,true,2026-03-02,e41ab619cbc529c50225e04706190318c61583b76c565ef6a18f8f4c54407a76,UNKNOWN,UNKNOWN,GTLINFRA,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,0648dadc688eb120fcc86c799cdfd9576fc2ac57fe35b046455864c78e5a47f5,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,a60beae80e49af6aec50b45f8c712c5b7d26098d7656550e180b2548bdd8c289,ADJUSTED|RAW,true,2026-07-10,c66cd160e15eb47cfa8813be402bc34900be2a6c20ac3627ac67f08363ac5834,UNKNOWN,UNKNOWN,SOUTHBANK,UNKNOWN,BUILDING,2,REJECT
2,0658485c11a9a5ddfcbfc6ddf54d7c50d634a1e00c02813c85fcfa5e0de71ef8,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,fff5c516103353e525946c360201fd4f2063edf45c63e3398eb39b8753922a14,ADJUSTED|RAW,true,2026-03-09,25a20342e337b81a1d336574ad55349a83a49a73aca8884c87879d7b18c24941,UNKNOWN,UNKNOWN,TATAGOLD,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,0695b1178c4498e2069450da24b4b81c3012810eb37a8713f2f27d321baeedce,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,d8c496888208b520df6f8bc469bf2246adc76dbcc32fd1c804afd7de49bfe68e,ADJUSTED|RAW,true,2026-07-17,b16642f20e01bc970c165e96aed1de98c3f0b304394f037d5b680789ba7b734e,UNKNOWN,UNKNOWN,PCJEWELLER,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,069ff409989e6b66a1c33d8a853b82a2f832cac24b1c86425c12aa09bfd0a37b,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,5b83e4e010ecdeea0b66fa91b75db256cba170d2a4adcdcfc99871fbebb2d85a,ADJUSTED|RAW,true,2026-01-13,b772179377a1d9802537a3b17604de154f016b74f985813d40d96f6111e31e6a,UNKNOWN,UNKNOWN,SILVERBEES,MOMENTUM CONTINUATION,ENTRY_READY,3,REJECT
2,06a499657008e1341ff3a2cae2b8d5de3898b75dad8d5c988f0664a571537aca,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,f25c502d3cfc8378ce733f06073b50dee37cabcdfb46af44831ba7187ee2ba16,ADJUSTED|RAW,true,2026-04-23,1173a7f478d19dec82253b8b88e9ad7c6b8fdec3129af61f6ef8f9f20b319043,UNKNOWN,UNKNOWN,JIOFIN,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,06ce968010704104a38b059af8f44b086407b90228460e93477bcb3e6a21c625,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,cc58703b54ba6358b1e99ea04b6b77bdf0c2589da7aa19e5b83c4e6d9e18c241,ADJUSTED|RAW,true,2026-03-18,cb1b4ac39e98180be768fdbf82c29bdac4757cbe7330c220a9a7e731a77daac0,UNKNOWN,UNKNOWN,TATSILV,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,06f080966390752a174cc1907d97551d8ee40f8346494e887098adb3c1a42696,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,5850e184b30f4d3edabfa1432e75bd870b1dfdf80826732003b5ad72a3aa2cf6,ADJUSTED|RAW,true,2026-05-19,79d804bff4be1de44142a5412f9e79121e5f8a2b5ad0d13459cfbf01561cdbf4,UNKNOWN,UNKNOWN,TATAGOLD,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,070da9be69df3cfb0864654695287dc21e29c4e722ee1dc1bbf7813bd8ccd494,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,8f45e796d0bf6f524dc0f8d2525062d03eb3c92fd11156f972952a96cc2a2c4b,ADJUSTED|RAW,true,2026-05-25,5248d4c3f649fff40ed03fd8dda3e822ddcbaef907b022169dd41718f300418d,UNKNOWN,UNKNOWN,YESBANK,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,071254d8a944c74afb3d145862b343a676ff542b271224295863dc0ce1c60d12,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,5078cf12df81651c803eadd8012bc19123f35beae2fabce5973d016772a1dacd,ADJUSTED|RAW,true,2026-02-06,49bdfb05f0d02828f78c1ddbb17718de702965d5f4aac1fb14bed54aefefe522,UNKNOWN,UNKNOWN,TATSILV,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,0720e67c480cf69b1ed7fc647519df7382c0246673696d00e6f692eb0a0cc763,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,6c09571c8444bb7c637a8302836f9330e2912c6b7477c97546f4c73389e237b6,ADJUSTED|RAW,true,2026-07-15,1e40ab6e6e3a6ab05d84924a6471f004a424b46de6da4616ed8d15756b54b8e6,UNKNOWN,UNKNOWN,DAMCAPITAL,UNKNOWN,BUILDING,2,REJECT
2,0734176ca236c60d5b726b2a026c02c354e520c6bea8f7db0c7ed0ea8d05f031,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,168448e104a181b64c62fde69237d6636ec42b25db5311fe0c8141aec3890a14,ADJUSTED|RAW,true,2026-06-30,1baa1af26ba0b3619709188a4aaa76586af178c0a5d9ed608ced8999b5fe3357,UNKNOWN,UNKNOWN,ETERNAL,UNKNOWN,BUILDING,2,REJECT
2,07894fe1c3c104a3ff31ebcd69449c21a9317d9145100a466c36544381c82f3b,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,7b03d82f66a544ec5d72d8257ab55d555369c4337f595d4c69ec86ecd1229663,ADJUSTED|RAW,true,2026-06-02,2ab0827aa4d2f790b039b35ebbee2918c4c985b473398ef3398faa4aa2b3a72c,UNKNOWN,UNKNOWN,NHPC,UNKNOWN,INVALID,2,REJECT
2,07967055f8d124a3f01c339c8962468a1e3f1cee82afdbb583ee3689cdbeb3bd,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,373933e404fe4bed05f5cfdf131630d8c74f025e2b63babdadd58a55334aef7c,ADJUSTED|RAW,true,2026-02-17,0f64e95f7fd27e6344cf9f6a49b1362b3054e26b6450ebb4231e3fc6a70a9890,UNKNOWN,UNKNOWN,YESBANK,UNKNOWN,INVALID,2,REJECT
2,083af36f0e2aa6ac8c699c5301dea7a6740c2b91ce2411f041a8fbae4c696275,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,943eddda60974424e63a631104713ce8ecae192cc554e8eb9dcece58300f6238,ADJUSTED|RAW,true,2026-07-09,a005a6459951b4d8bfbfcbbc0b6ad318503b2b4f0a735bd911975fb32568aff8,UNKNOWN,UNKNOWN,MASTERTR,UNKNOWN,BUILDING,2,REJECT
2,086cc28750dc1d2c1cbd6d895f5864269261f43ed4c29013364f12ecaa532359,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,5aec033ee3656d751fe0ca7e2e699b182e001f5be7d2ac5569fbabeebc186c42,ADJUSTED|RAW,true,2026-02-13,a6461d3d0eabde223caa2db8439c3ee86d54e9c0d687f6368e134cab27e2d455,UNKNOWN,UNKNOWN,GOLDBEES,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,08718a62f2aec14df364a1bf375fb7a3bfd34606bdc62e02a4d288b1fd0e5048,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,2f37443b94c72697e94b267ed8a43e3f603cacc729bfa5159e4fcc2d5f5dd563,ADJUSTED|RAW,true,2026-02-19,c6c763cf0d003f558e67fb56ccd2feae2b3b079dbc29de5494325edb6f932158,UNKNOWN,UNKNOWN,NEWGEN,UNKNOWN,INVALID,2,REJECT
2,08768187261cd0d16b5fed4228c8fb5c76695fbca0f912f72659a9c45903a66a,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,00357d4be79daded92f2d25d0364db84dccbb487c1cca56a58c48bd0db2373fc,ADJUSTED|RAW,true,2026-05-27,af196144d409e4832a1b00a21f747ec38f7b00b5e037169c21c1cb11f26d4209,UNKNOWN,UNKNOWN,COALINDIA,UNKNOWN,BUILDING,2,REJECT
2,087b4cc767c079e51f629ab1e98690440c7a4d152a47e8116aedc899ea5b1209,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,9c3bd987165f310fab9796add1e1c35e1cac8bdbbdf1a354c0b329fda5ee14d3,ADJUSTED|RAW,true,2026-04-15,029923364309ad6b54692d9c05e444981404b11094aacc7470e616bb82032f51,UNKNOWN,UNKNOWN,OLAELEC,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,08b675389efa82786fbb11c7a4015614e2006e6e4d6458519fb67258d08a49aa,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,ea628f4d4120500aa4eb5b296f2493cee59010655ca31132350bf22a2572fead,ADJUSTED|RAW,true,2026-01-16,a7ad02e7d2cc9004f5e04375dfe5350e44d0fbfcdff4734944b1cd3f154efbe0,UNKNOWN,UNKNOWN,TATSILV,MOMENTUM CONTINUATION,ENTRY_READY,3,REJECT
2,08b874967bbfa515def44cff9891620ccaa9a8a416562b6825e7c8f62628bfc6,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,70eb5e46de8911ca438c7fcc8590aa369d8b0b9e6b9d96764274b1b9759911e2,ADJUSTED|RAW,true,2026-02-12,44da52e8f48c6b9f44014efb583522c623fb737cbef58aebcaedf0eaf6bc26fd,UNKNOWN,UNKNOWN,YESBANK,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,08cc9957a60533d95ecaaf7a1d16b3f39356e680a1c77fea9a313da03d6c9c5e,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,114e93fd9cf9cc1a2c27482f7c7ee9f2cfb946c6702308d2524758d5416b4a94,ADJUSTED|RAW,true,2026-01-05,ef3aa4f630f443777457411f54c7596efdca8e50047e86b4f191da584e556154,UNKNOWN,UNKNOWN,OLAELEC,UNKNOWN,ENTRY_READY,2,REJECT
2,08ce03dc3b5ca6297135ba2bd10fe629744fd0d1c6b79bac5e3dc830ca9228cf,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,b1a00972d7c1030f5e2a1a04b319270353f08d9c24250006523c26bd99b7b941,ADJUSTED|RAW,true,2026-05-07,553de73e99c89277600ce7497a3f220e9bb71355dfd40b21fbb0d0fee75ecb31,UNKNOWN,UNKNOWN,TATAGOLD,UNKNOWN,BUILDING,2,REJECT
2,08d22297bce87a9117b489ecf6b113b18f529476d670009d619143f811b15fa5,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,5d6b623237e28e17f1b6154e32d5e451b15645725c16ed1475feba9fc170adaa,ADJUSTED|RAW,true,2026-07-13,764f9dc438e09fe237d511eb438ad5ace8a801bdf6adb87ade133850cdbab6ce,UNKNOWN,UNKNOWN,UJJIVANSFB,UNKNOWN,BUILDING,2,REJECT
2,08d3e9bb7e83eb41d651413da3ec4bcb2ed8ee31618b4eb6af0341f678552ff5,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,12ea5d04ff94629a645e15a8803989d68c5483237082942531ff2847cc28aabd,ADJUSTED|RAW,true,2026-07-15,09adf8e682f9c675791e1baa4715f11e207e2af6bc4558dc5b0850f908ee74e2,UNKNOWN,UNKNOWN,GABRIEL,UNKNOWN,BUILDING,2,REJECT
2,092f2aa93022a0f5798c4c0ca544681469cab14686b9157d61b412ed656a75b7,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,73af90b1820cdc4cd0efecce1c8602cce7cffadb89b2e3aee601057cddb94759,ADJUSTED|RAW,true,2026-05-12,4c25ae424528adc6f80b09fdd154621a685c1c9d7abdb01e2234bd78c863c5db,UNKNOWN,UNKNOWN,GROWW,UNKNOWN,READY_FOR_CONFIRMATION,2,REJECT
2,09792b57f266bda0df68c74169403254c366d3fe94f3fa08f4184414291bdaeb,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,5506f568c60b0b35679a01a3587855307bace7a60acb52a5871a0238c321b814,ADJUSTED|RAW,true,2026-02-05,83cd17a15882929ddcec3fed6362c1bf8e77335c0ac6331b4bdfd555eb105f18,UNKNOWN,UNKNOWN,SHEMAROO,UNKNOWN,BUILDING,2,REJECT
2,09c19f482728b2b3ad7805bbeadc1257e857a968ecc43649670bf896db9e8769,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,07281a98089d8114a13213127ac247032d039bb8514264608c6edbdd60144706,ADJUSTED|RAW,true,2026-04-08,d804d0357ad858b2aa297d7dc9624d850dd072d32e6a045745fb8fd6044eda66,UNKNOWN,UNKNOWN,RPOWER,UNKNOWN,INVALID,2,REJECT
2,09d9a4773bab9cfd85cfca86f80e565a49523f3dcd04cf5784bb6b725ac23c5d,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,93f3d5babdb66dc1b36260007af8a87918b641535340dbf36585f16c1a96ccf2,ADJUSTED|RAW,true,2026-02-27,e99403d10bd8b34c3f195957fb17c46704656dd590ed3db3eb02057f5adb399a,UNKNOWN,UNKNOWN,BLKASHYAP,UNKNOWN,BUILDING,2,REJECT
2,09daa34356c924d13257b2f0f3f7d83d00d26945e4d059f31facefac804f4fb6,351869caf3fd82276cd55f84606b5b8a82957194ccbdf3999fb7c7241baafc28,67ac8ed9d5c76d6253769b273e647cd9aeb5b411beeb4bc8f95fd0f0f1f902ad,ADJUSTED|RAW,true,2026-05-20,3feab0abd7d039460f9c0e3206aeceb5f406f00b6b1f165657d9e761f934bc52,UNKNOWN,UNKNOWN,TATAGOLD,UNKNOWN,ENTRY_READY,2,REJECT
